Product Name,Price ,Price per quantity,Image URL,Image Path,Category,Subcategory,Availability,Product URL,Review Count,Weight
"Sainsbury's Stonebaked White Baguette, Taste the Difference",£1.25,£1.25 / ea,https://assets.sainsburys-groceries.co.uk/gol/7758505/1/2365x2365.jpg,"images/Sainsbury's Stonebaked White Baguette, Taste the Difference_7758505.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-white-baguette--taste-the-difference,14,
Sainsbury's Stonebaked Ciabatta Taste the Difference 400g,£1.70,43p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7781270/1/2365x2365.jpg,images/Sainsbury's Stonebaked Ciabatta Taste the Difference 400g_7781270.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-stonebaked-ciabatta-taste-the-difference-400g-7781270-p,25,
Sainsbury's Split Tin White Bread 800g,£1.10,14p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6539339/1/140x140.jpg,images/Sainsbury's Split Tin White Bread 800g_6539339.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-split-tin-white-bread-800g-6539339-p,16,
"Sainsbury's Sunflower & Pumpkin, Taste the Difference 800g",£1.10,14p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7961716/1/2365x2365.jpg,"images/Sainsbury's Sunflower & Pumpkin, Taste the Difference 800g_7961716.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-sunflower-pumpkin-taste-the-difference-800g,19,
Mestemacher Organic Sunflower Seed Bread,£1.60,32p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6438754/1/2365x2365.jpg,images/Mestemacher Organic Sunflower Seed Bread_6438754.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/mestemacher-organic-sunflower-seed-bread,16,
Sainsbury's Baguettine,35p,35p / ea,https://assets.sainsburys-groceries.co.uk/gol/7870765/1/2365x2365.jpg,images/Sainsbury's Baguettine_7870765.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-baguettine,8,
Warburtons Weight Watchers Thick Sliced Wholemeal Bread 400g,£1.00,25p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6510711/1/2365x2365.jpg,images/Warburtons Weight Watchers Thick Sliced Wholemeal Bread 400g_6510711.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-weightwatchers-wholemeal-toastie-bread-400g,8,
Kelderman Stone Baked Rye Bread 500g,£1.60,32p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7787321/1/2365x2365.jpg,images/Kelderman Stone Baked Rye Bread 500g_7787321.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/kelderman-stone-baked-rye-bread-500g,30,
Sainsbury's Thick Sliced Wholemeal Bread 800g,55p,7p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/315289/1/2365x2365.jpg,images/Sainsbury's Thick Sliced Wholemeal Bread 800g_315289.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-thick-sliced-wholemeal-bread-800g,23,
Warburtons Premium Medium Sliced Brown Bread 400g,£1.00,25p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/2045931/1/2365x2365.jpg,images/Warburtons Premium Medium Sliced Brown Bread 400g_2045931.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-brown-premium-bread--sliced-400g,4,
"Sainsbury's Multiseed Medium Sliced Half Bloomer, Taste Difference 400g",£1.20,30p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6702798/1/2365x2365.jpg,"images/Sainsbury's Multiseed Medium Sliced Half Bloomer, Taste Difference 400g_6702798.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-multiseeded-bloomer--taste-the-difference-400g,0,
Sainsbury's Cheese Baton,50p,50p / ea,https://assets.sainsburys-groceries.co.uk/gol/6764604/1/2365x2365.jpg,images/Sainsbury's Cheese Baton_6764604.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-cheese-baton-6764604-p,13,
Sainsbury's White Bread SO Organic 400g,95p,24p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7559875/1/2365x2365.jpg,images/Sainsbury's White Bread SO Organic 400g_7559875.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-white-bread-so-organic-400g-7559875-p,19,
Sainsbury's Hand Crafted Bread 400g,80p,20p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6541146/1/2365x2365.jpg,images/Sainsbury's Hand Crafted Bread 400g_6541146.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-hand-crafted-bread-400g-6541146-p,24,
"Sainsbury's Artisan Seeded Sourdough Pave, Taste the Difference 400g",£2.00,50p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7973010/1/2365x2365.jpg,"images/Sainsbury's Artisan Seeded Sourdough Pave, Taste the Difference 400g_7973010.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/taste-the-difference-artisan-seeded-sourdough-pave-400g,8,
"Sainsbury's Multiseed Thick Sliced Wholemeal Bread, SO Organic 400g",£1.10,28p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6334005/1/2365x2365.jpg,"images/Sainsbury's Multiseed Thick Sliced Wholemeal Bread, SO Organic 400g_6334005.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-multiseeded-wholemeal-bread--so-organic-400g,0,
Warburtons Old English Medium Sliced White Bread 400g,£1.25,31p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7714537/1/2365x2365.jpg,images/Warburtons Old English Medium Sliced White Bread 400g_7714537.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-old-english-white-bread-400g,31,
Kingsmill No Crusts Soft Medium Sliced White Bread 400g,£1.40,35p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6410181/1/2365x2365.jpg,images/Kingsmill No Crusts Soft Medium Sliced White Bread 400g_6410181.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/km-crustaway-white-bread-400g,1,
Vogel's Soya & Linseed Medium Sliced Bread 800g,£1.55,19p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/3516072/1/2365x2365.jpg,images/Vogel's Soya & Linseed Medium Sliced Bread 800g_3516072.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/vogel-soya---linseed-bread-800g,0,
Rankin Selection Potato Farls x4,£1.40,35p / ea,https://assets.sainsburys-groceries.co.uk/gol/4049272/1/2365x2365.jpg,images/Rankin Selection Potato Farls x4_4049272.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/rankin-selection-potato-farls-x4,9,
Warburtons Extra Thick Sliced White Bread 800g,£1.10,14p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/2974750/1/2365x2365.jpg,images/Warburtons Extra Thick Sliced White Bread 800g_2974750.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-white-sliced-thickest-bread-800g,5,
Sainsbury's Walnut Cob Taste the Difference 400g,£1.70,43p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6542191/1/2365x2365.jpg,images/Sainsbury's Walnut Cob Taste the Difference 400g_6542191.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-walnut-cob-taste-the-difference-400g-6542191-p,43,
Kelderman German Style Rye Bread 400g,£1.35,34p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/2453347/1/2365x2365.jpg,images/Kelderman German Style Rye Bread 400g_2453347.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/kelderman-rye-bread--german-style-400g,10,
Sainsbury's Garlic Baguette 210g,95p,45p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/355094/1/2365x2365.jpg,images/Sainsbury's Garlic Baguette 210g_355094.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-garlic-baguette-210g,2,
